2011-11-07,1
2012-01-18,2
2012-02-20,3
2012-02-23,4
2012-03-07,5
2012-03-26,6
2012-03-28,7
2012-04-02,8
2012-04-14,9
2012-04-15,10
2012-04-30,11
2012-05-07,12
2012-05-14,13
2012-05-16,14
2012-05-22,15
2012-06-18,16
2012-06-28,17
2012-07-09,18
2012-07-10,19
2012-07-12,20
2012-07-16,21
2012-07-19,22
2012-09-13,23
2012-09-17,24
2012-09-28,25
2012-10-08,26
2012-10-17,27
2012-10-18,28
2012-10-20,29
2012-10-22,30
2012-10-23,31
2012-10-25,32
2012-10-30,33
2012-11-08,34
2012-11-10,35
2012-11-15,36
2012-11-28,37
2012-11-30,38
2012-12-04,39
2012-12-10,40
2013-01-11,41
2013-01-12,42
2013-01-12,43
2013-01-12,44
2013-01-21,45
2013-01-22,46
2013-01-24,47
2013-01-25,48
2013-01-30,49
2013-01-31,50
2013-02-05,51
2013-02-07,52
2013-02-14,53
2013-02-25,54
2013-03-04,55
2013-03-07,56
2013-03-20,57
2013-03-23,58
2013-03-24,59
2013-04-04,60
2013-04-04,61
2013-04-08,62
2013-04-13,63
2013-04-13,64
2013-04-18,65
2013-04-20,66
2013-04-27,67
2013-04-29,68
2013-05-02,69
2013-05-06,70
2013-05-06,71
2013-05-06,72
2013-05-09,73
2013-05-09,74
2013-05-09,75
2013-05-13,76
2013-05-16,77
2013-05-18,78
2013-05-20,79
2013-05-23,80
2013-05-23,81
2013-05-30,82
2013-06-03,83
2013-06-03,84
2013-06-04,85
2013-06-06,86
2013-06-09,87
2013-06-17,88
2013-06-24,89
2013-06-25,90
2013-07-01,91
2013-07-01,92
2013-07-03,93
2013-07-08,94
2013-07-11,95
2013-07-15,96
2013-07-15,97
2013-07-18,98
2013-07-18,99
2013-07-25,100
2013-07-27,101
2013-08-04,102
2013-08-22,103
2013-08-23,104
2013-08-27,105
2013-08-28,106
2013-09-05,107
2013-09-12,108
2013-09-16,109
2013-09-16,110
2013-09-19,111
2013-09-21,112
2013-09-23,113
2013-09-24,114
2013-09-26,115
2013-09-26,116
2013-10-01,117
2013-10-03,118
2013-10-09,119
2013-10-17,120
2013-10-24,121
2013-10-25,122
2013-10-29,123
2013-11-14,124
2013-11-14,125
2013-11-18,126
2013-11-23,127
2013-11-25,128
2013-12-03,129
2013-12-03,130
2013-12-12,131
2014-01-07,132
2014-01-08,133
2014-01-13,134
2014-01-14,135
2014-01-21,136
2014-01-27,137
2014-01-30,138
2014-01-30,139
2014-02-08,140
2014-02-11,141
2014-03-01,142
2014-04-14,143
